abany,abdefect,abnomore,abhlth,abpoor,abrape,absingle,age,sex,race,hispanic,degree,partyid,relig,relactiv,rincom06,z.age,female,white,black,otherrace,collegeed,protestant,catholic,atheist,z.partyid,z.relactiv,z.rincom06,prochoice,se_prochoice
0,0,1,1,1,1,0,44,2,2,0,1,1,1,2,18,-0.143943591,1,0,1,0,0,1,0,0,-0.430821698,0.008557205,0.236704519,-0.030032312,0.131556459
0,0,0,1,0,1,0,37,1,1,0,4,4,1,7,20,-0.344955928,0,1,0,0,1,1,0,0,0.348730119,1.077784214,0.40180687,-0.729203642,0.323631624
1,1,1,1,1,1,1,27,1,1,0,1,1,1,0,17,-0.632116409,0,1,0,0,0,1,0,0,-0.430821698,-0.419133599,0.154153344,0.962057214,0.573059215
1,0,1,1,0,1,1,58,1,1,0,4,0,2,0,22,0.258081083,0,1,0,0,1,0,1,0,-0.690672303,-0.419133599,0.56690922,0.142107353,0.141235512
1,1,1,1,1,1,1,66,1,1,0,4,0,3,0,20,0.487809468,0,1,0,0,1,0,0,0,-0.690672303,-0.419133599,0.40180687,0.962057214,0.573059215
0,1,0,1,0,1,0,61,1,1,0,2,4,2,2,21,0.344229227,0,1,0,0,0,0,1,0,0.348730119,0.008557205,0.484358045,-0.438298029,0.256542133
1,1,0,1,0,1,0,25,1,1,0,1,4,5,0,NA,-0.689548506,0,1,0,0,0,0,0,0,0.348730119,-0.419133599,NA,-0.139170572,0.159109936
1,1,0,1,0,1,1,57,1,1,0,1,NA,6,0,17,0.229365034,0,1,0,0,0,0,0,0,NA,-0.419133599,0.154153344,0.066098061,0.130265451
1,1,1,1,1,1,1,42,2,1,0,4,0,4,1,9,-0.201375687,1,1,0,0,1,0,0,1,-0.690672303,-0.205288197,-0.506256059,0.962057214,0.573059215
0,0,0,0,0,0,0,64,2,1,0,4,4,1,3,20,0.430377371,1,1,0,0,1,1,0,0,0.348730119,0.222402607,0.40180687,-1.716551686,0.515365984
1,1,1,1,1,1,1,46,2,1,0,1,3,1,0,NA,-0.086511495,1,1,0,0,0,1,0,0,0.088879513,-0.419133599,NA,0.962057214,0.573059215
0,1,0,1,0,0,0,60,2,1,0,2,1,2,0,18,0.315513179,1,1,0,0,0,0,1,0,-0.430821698,-0.419133599,0.236704519,-0.689739486,0.316600417
1,1,1,1,1,1,1,33,1,1,0,3,2,4,0,NA,-0.459820121,0,1,0,0,1,0,0,1,-0.170971092,-0.419133599,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,46,1,1,0,1,5,11,0,4,-0.086511495,0,1,0,0,0,0,0,0,0.608580724,-0.419133599,-0.919011935,-0.438298029,0.256542133
0,1,0,1,1,1,1,25,1,3,0,0,3,6,1,10,-0.689548506,0,0,0,1,0,0,0,0,0.088879513,-0.205288197,-0.423704883,0.085844409,0.132549494
1,0,1,1,1,1,1,37,1,1,0,2,NA,5,0,16,-0.344955928,0,1,0,0,0,0,0,0,NA,-0.419133599,0.071602168,0.4255311,0.265629365
1,1,1,1,1,1,1,36,1,1,0,3,0,4,0,17,-0.373671976,0,1,0,0,1,0,0,1,-0.690672303,-0.419133599,0.154153344,0.962057214,0.573059215
1,1,1,1,1,1,1,27,1,3,0,4,1,7,0,NA,-0.632116409,0,0,0,1,1,0,0,0,-0.430821698,-0.419133599,NA,0.962057214,0.573059215
0,1,0,1,0,1,1,29,2,2,0,2,3,4,0,NA,-0.574684313,1,0,1,0,0,0,0,1,0.088879513,-0.419133599,NA,-0.057374135,0.136837285
1,1,1,1,1,1,1,25,2,1,0,3,0,3,0,11,-0.689548506,1,1,0,0,1,0,0,0,-0.690672303,-0.419133599,-0.341153708,0.962057214,0.573059215
0,0,0,0,0,0,0,28,2,1,0,1,3,1,2,2,-0.603400361,1,1,0,0,0,1,0,0,0.088879513,0.008557205,-1.084114286,-1.716551686,0.515365984
0,1,0,1,0,1,0,39,2,1,0,1,5,4,0,NA,-0.287523832,1,1,0,0,0,0,0,1,0.608580724,-0.419133599,NA,-0.438298029,0.256542133
0,0,0,0,0,0,0,33,2,1,0,3,6,1,3,16,-0.459820121,1,1,0,0,1,1,0,0,0.868431329,0.222402607,0.071602168,-1.716551686,0.515365984
1,1,1,1,1,1,1,67,2,1,0,1,1,4,0,NA,0.516525516,1,1,0,0,0,0,0,1,-0.430821698,-0.419133599,NA,0.962057214,0.573059215
1,1,1,1,0,1,1,71,2,3,0,1,0,1,3,19,0.631389708,1,0,0,1,0,1,0,0,-0.690672303,0.222402607,0.319255694,0.219128625,0.161146865
1,1,1,1,1,1,1,58,2,1,0,3,0,4,0,18,0.258081083,1,1,0,0,1,0,0,1,-0.690672303,-0.419133599,0.236704519,0.962057214,0.573059215
1,1,1,1,1,1,1,59,1,1,0,4,1,3,5,22,0.286797131,0,1,0,0,1,0,0,0,-0.430821698,0.650093411,0.56690922,0.962057214,0.573059215
1,1,1,1,1,1,1,70,2,1,0,4,1,4,0,NA,0.60267366,1,1,0,0,1,0,0,1,-0.430821698,-0.419133599,NA,0.962057214,0.573059215
0,0,0,1,0,1,0,67,2,3,0,1,2,1,4,NA,0.516525516,1,0,0,1,0,1,0,0,-0.170971092,0.436248009,NA,-0.729203642,0.323631624
0,0,0,1,0,0,0,50,1,1,0,1,6,1,7,NA,0.028352698,0,1,0,0,0,1,0,0,0.868431329,1.077784214,NA,-1.102688074,0.377283687
0,0,0,0,0,0,0,67,2,1,0,3,0,2,6,NA,0.516525516,1,1,0,0,1,0,1,0,-0.690672303,0.863938813,NA,-1.716551686,0.515365984
0,0,0,1,0,1,0,35,2,1,0,1,3,4,0,NA,-0.402388024,1,1,0,0,0,0,0,1,0.088879513,-0.419133599,NA,-0.729203642,0.323631624
1,1,1,1,1,1,1,67,2,3,0,1,2,12,0,NA,0.516525516,1,0,0,1,0,0,0,0,-0.170971092,-0.419133599,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,73,2,3,0,1,1,1,2,NA,0.688821805,1,0,0,1,0,1,0,0,-0.430821698,0.008557205,NA,0.962057214,0.573059215
0,1,0,0,0,0,0,78,1,1,0,0,0,2,0,NA,0.832402045,0,1,0,0,0,0,1,0,-0.690672303,-0.419133599,NA,-1.08150412,0.374214945
1,1,1,1,1,1,1,34,2,1,0,1,1,2,0,14,-0.431104072,1,1,0,0,0,0,1,0,-0.430821698,-0.419133599,-0.093500182,0.962057214,0.573059215
1,1,0,1,1,1,1,56,2,1,0,0,1,1,0,NA,0.200648986,1,1,0,0,0,1,0,0,-0.430821698,-0.419133599,NA,0.243179269,0.169995797
1,1,1,1,1,1,1,70,2,1,0,1,1,1,2,NA,0.60267366,1,1,0,0,0,1,0,0,-0.430821698,0.008557205,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,55,2,1,0,3,1,4,0,NA,0.171932938,1,1,0,0,1,0,0,1,-0.430821698,-0.419133599,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,32,1,1,0,4,NA,5,0,15,-0.488536169,0,1,0,0,1,0,0,0,NA,-0.419133599,-0.010949007,0.962057214,0.573059215
1,1,1,1,1,1,1,56,2,1,0,4,3,6,0,19,0.200648986,1,1,0,0,1,0,0,0,0.088879513,-0.419133599,0.319255694,0.962057214,0.573059215
0,0,0,1,0,1,0,80,1,1,0,1,5,1,3,NA,0.889834141,0,1,0,0,0,1,0,0,0.608580724,0.222402607,NA,-0.729203642,0.323631624
0,1,0,1,0,1,0,30,1,1,0,1,3,2,2,9,-0.545968265,0,1,0,0,0,0,1,0,0.088879513,0.008557205,-0.506256059,-0.438298029,0.256542133
1,1,1,1,1,1,1,43,2,1,0,2,1,2,3,17,-0.172659639,1,1,0,0,0,0,1,0,-0.430821698,0.222402607,0.154153344,0.962057214,0.573059215
0,1,0,1,1,1,0,51,2,2,0,1,0,1,2,13,0.057068746,1,0,1,0,0,1,0,0,-0.690672303,0.008557205,-0.176051357,-0.111693461,0.150989598
0,0,0,0,0,0,0,59,2,3,1,0,4,1,7,NA,0.286797131,1,0,0,1,0,1,0,0,0.348730119,1.077784214,NA,-1.716551686,0.515365984
0,0,0,1,0,0,0,66,2,1,0,1,5,1,6,10,0.487809468,1,1,0,0,0,1,0,0,0.608580724,0.863938813,-0.423704883,-1.102688074,0.377283687
0,1,0,1,0,1,0,32,1,3,0,3,4,2,2,19,-0.488536169,0,0,0,1,1,0,1,0,0.348730119,0.008557205,0.319255694,-0.438298029,0.256542133
0,1,0,1,0,1,0,55,1,1,0,1,5,4,1,19,0.171932938,0,1,0,0,0,0,0,1,0.608580724,-0.205288197,0.319255694,-0.438298029,0.256542133
1,1,1,1,1,1,1,62,1,1,0,3,1,10,0,23,0.372945275,0,1,0,0,1,0,0,0,-0.430821698,-0.419133599,0.649460396,0.962057214,0.573059215
0,0,0,0,0,0,0,19,1,1,0,0,5,4,1,NA,-0.861844794,0,1,0,0,0,0,0,1,0.608580724,-0.205288197,NA,-1.716551686,0.515365984
0,0,0,0,0,0,0,75,1,1,0,0,1,1,0,NA,0.746253901,0,1,0,0,0,1,0,0,-0.430821698,-0.419133599,NA,-1.716551686,0.515365984
1,1,1,1,1,1,1,50,2,1,NA,1,5,2,0,12,0.028352698,1,1,0,0,0,0,1,0,0.608580724,-0.419133599,-0.258602533,0.962057214,0.573059215
1,1,0,1,0,1,0,43,1,1,0,1,5,1,1,19,-0.172659639,0,1,0,0,0,1,0,0,0.608580724,-0.205288197,0.319255694,-0.139170572,0.159109936
1,1,1,1,1,1,1,26,1,1,0,3,NA,4,0,9,-0.660832458,0,1,0,0,1,0,0,1,NA,-0.419133599,-0.506256059,0.962057214,0.573059215
1,1,1,1,1,1,1,19,2,1,0,1,4,2,0,4,-0.861844794,1,1,0,0,0,0,1,0,0.348730119,-0.419133599,-0.919011935,0.962057214,0.573059215
1,1,1,1,1,1,1,43,2,1,0,1,NA,4,0,NA,-0.172659639,1,1,0,0,0,0,0,1,NA,-0.419133599,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,74,2,1,0,1,3,1,0,NA,0.717537853,1,1,0,0,0,1,0,0,0.088879513,-0.419133599,NA,-0.438298029,0.256542133
0,1,0,1,0,0,0,60,1,1,0,1,1,1,0,19,0.315513179,0,1,0,0,0,1,0,0,-0.430821698,-0.419133599,0.319255694,-0.689739486,0.316600417
1,1,1,1,1,1,1,49,1,1,0,3,4,4,0,20,-0.000363351,0,1,0,0,1,0,0,1,0.348730119,-0.419133599,0.40180687,0.962057214,0.573059215
1,1,0,1,1,1,1,41,2,1,0,1,0,4,0,NA,-0.230091736,1,1,0,0,0,0,0,1,-0.690672303,-0.419133599,NA,0.243179269,0.169995797
0,1,0,1,0,0,0,33,2,2,0,0,0,1,0,NA,-0.459820121,1,0,1,0,0,1,0,0,-0.690672303,-0.419133599,NA,-0.689739486,0.316600417
0,1,0,1,0,1,0,73,1,1,0,1,4,1,0,NA,0.688821805,0,1,0,0,0,1,0,0,0.348730119,-0.419133599,NA,-0.438298029,0.256542133
1,1,1,1,1,1,1,34,1,1,0,1,1,1,2,NA,-0.431104072,0,1,0,0,0,1,0,0,-0.430821698,0.008557205,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,37,2,1,0,3,3,2,4,8,-0.344955928,1,1,0,0,1,0,1,0,0.088879513,0.436248009,-0.588807234,-0.438298029,0.256542133
1,1,1,1,1,1,1,72,2,1,0,2,NA,1,0,NA,0.660105756,1,1,0,0,0,1,0,0,NA,-0.419133599,NA,0.962057214,0.573059215
0,0,0,0,0,0,0,53,1,1,0,1,0,1,5,16,0.114500842,0,1,0,0,0,1,0,0,-0.690672303,0.650093411,0.071602168,-1.716551686,0.515365984
0,0,0,1,0,0,0,57,1,1,0,0,3,4,0,NA,0.229365034,0,1,0,0,0,0,0,1,0.088879513,-0.419133599,NA,-1.102688074,0.377283687
0,1,0,1,0,1,0,66,1,1,0,1,6,1,1,9,0.487809468,0,1,0,0,0,1,0,0,0.868431329,-0.205288197,-0.506256059,-0.438298029,0.256542133
1,1,1,1,1,1,1,52,2,1,0,1,2,1,0,5,0.085784794,1,1,0,0,0,1,0,0,-0.170971092,-0.419133599,-0.83646076,0.962057214,0.573059215
1,1,1,1,1,1,1,60,2,1,0,4,1,2,0,20,0.315513179,1,1,0,0,1,0,1,0,-0.430821698,-0.419133599,0.40180687,0.962057214,0.573059215
0,1,0,1,0,1,0,27,2,1,0,1,1,2,2,11,-0.632116409,1,1,0,0,0,0,1,0,-0.430821698,0.008557205,-0.341153708,-0.438298029,0.256542133
0,1,0,1,0,1,0,65,1,1,0,1,4,1,0,20,0.45909342,0,1,0,0,0,1,0,0,0.348730119,-0.419133599,0.40180687,-0.438298029,0.256542133
1,1,1,1,1,1,1,41,1,1,0,3,5,1,1,20,-0.230091736,0,1,0,0,1,1,0,0,0.608580724,-0.205288197,0.40180687,0.962057214,0.573059215
0,1,0,1,0,1,0,63,2,1,0,1,0,1,0,3,0.401661323,1,1,0,0,0,1,0,0,-0.690672303,-0.419133599,-1.001563111,-0.438298029,0.256542133
1,1,1,1,1,1,1,33,2,1,0,3,3,4,0,16,-0.459820121,1,1,0,0,1,0,0,1,0.088879513,-0.419133599,0.071602168,0.962057214,0.573059215
0,0,0,1,0,0,0,47,2,1,0,3,5,1,2,16,-0.057795447,1,1,0,0,1,1,0,0,0.608580724,0.008557205,0.071602168,-1.102688074,0.377283687
0,0,0,1,0,0,0,36,2,2,0,0,3,4,4,11,-0.373671976,1,0,1,0,0,0,0,1,0.088879513,0.436248009,-0.341153708,-1.102688074,0.377283687
0,1,0,1,0,1,0,49,2,1,0,1,4,1,2,NA,-0.000363351,1,1,0,0,0,1,0,0,0.348730119,0.008557205,NA,-0.438298029,0.256542133
1,1,1,1,1,1,1,83,2,1,0,3,0,4,0,14,0.975982286,1,1,0,0,1,0,0,1,-0.690672303,-0.419133599,-0.093500182,0.962057214,0.573059215
0,1,1,1,1,1,0,NA,2,1,0,1,3,4,2,NA,NA,1,1,0,0,0,0,0,1,0.088879513,0.008557205,NA,0.026786788,0.127635481
0,0,0,1,0,1,0,22,1,1,0,3,3,2,3,5,-0.77569665,0,1,0,0,1,0,1,0,0.088879513,0.222402607,-0.83646076,-0.729203642,0.323631624
0,1,1,1,0,1,0,55,2,1,0,3,0,1,3,NA,0.171932938,1,1,0,0,1,1,0,0,-0.690672303,0.222402607,NA,-0.132540911,0.157111797
0,0,1,1,1,1,1,46,2,3,0,1,5,2,0,3,-0.086511495,1,0,0,1,0,0,1,0,0.608580724,-0.419133599,-1.001563111,0.165690301,0.146079605
1,1,1,1,1,1,1,45,1,1,0,3,3,4,2,NA,-0.115227543,0,1,0,0,1,0,0,1,0.088879513,0.008557205,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,63,1,1,0,1,3,1,1,NA,0.401661323,0,1,0,0,0,1,0,0,0.088879513,-0.205288197,NA,-0.438298029,0.256542133
1,1,1,1,1,1,1,64,2,2,0,1,0,1,3,NA,0.430377371,1,0,1,0,0,1,0,0,-0.690672303,0.222402607,NA,0.962057214,0.573059215
0,0,0,0,0,0,0,40,1,1,0,4,6,1,6,22,-0.258807784,0,1,0,0,1,1,0,0,0.868431329,0.863938813,0.56690922,-1.716551686,0.515365984
0,0,0,0,0,1,0,46,2,1,0,1,4,4,0,NA,-0.086511495,1,1,0,0,0,0,0,1,0.348730119,-0.419133599,NA,-1.136585879,0.382354647
0,0,0,0,0,0,0,62,1,1,0,1,3,1,3,9,0.372945275,0,1,0,0,0,1,0,0,0.088879513,0.222402607,-0.506256059,-1.716551686,0.515365984
0,0,0,1,0,0,0,89,2,1,0,0,1,1,0,NA,1.148278575,1,1,0,0,0,1,0,0,-0.430821698,-0.419133599,NA,-1.102688074,0.377283687
1,1,1,1,1,1,1,21,1,3,1,1,0,2,0,8,-0.804412698,0,0,0,1,0,0,1,0,-0.690672303,-0.419133599,-0.588807234,0.962057214,0.573059215
0,1,0,1,0,1,0,66,1,1,0,1,6,1,0,NA,0.487809468,0,1,0,0,0,1,0,0,0.868431329,-0.419133599,NA,-0.438298029,0.256542133
0,1,0,1,0,1,0,52,1,1,0,1,4,1,0,17,0.085784794,0,1,0,0,0,1,0,0,0.348730119,-0.419133599,0.154153344,-0.438298029,0.256542133
0,0,0,1,0,1,1,49,1,2,0,1,0,1,5,5,-0.000363351,0,0,1,0,0,1,0,0,-0.690672303,0.650093411,-0.83646076,-0.130357586,0.156458793
0,1,0,1,0,1,0,37,1,1,0,4,5,4,2,24,-0.344955928,0,1,0,0,1,0,0,1,0.608580724,0.008557205,0.732011571,-0.438298029,0.256542133
1,1,0,1,1,1,1,39,1,2,0,1,0,1,5,9,-0.287523832,0,0,1,0,0,1,0,0,-0.690672303,0.650093411,-0.506256059,0.243179269,0.169995797
0,1,0,1,0,1,0,58,2,1,0,2,6,1,0,NA,0.258081083,1,1,0,0,0,1,0,0,0.868431329,-0.419133599,NA,-0.438298029,0.256542133
0,1,0,1,0,0,0,77,2,1,0,1,4,1,0,NA,0.803685997,1,1,0,0,0,1,0,0,0.348730119,-0.419133599,NA,-0.689739486,0.316600417
0,1,0,1,0,1,0,49,2,1,0,1,3,1,2,11,-0.000363351,1,1,0,0,0,1,0,0,0.088879513,0.008557205,-0.341153708,-0.438298029,0.256542133
0,1,0,1,0,0,0,58,1,1,0,1,5,1,0,NA,0.258081083,0,1,0,0,0,1,0,0,0.608580724,-0.419133599,NA,-0.689739486,0.316600417
0,0,0,1,0,0,0,60,2,1,0,1,1,1,7,NA,0.315513179,1,1,0,0,0,1,0,0,-0.430821698,1.077784214,NA,-1.102688074,0.377283687
0,0,0,0,0,0,0,56,2,2,0,1,0,1,0,NA,0.200648986,1,0,1,0,0,1,0,0,-0.690672303,-0.419133599,NA,-1.716551686,0.515365984
1,1,1,1,1,1,1,86,1,1,0,3,6,1,6,NA,1.06213043,0,1,0,0,1,1,0,0,0.868431329,0.863938813,NA,0.962057214,0.573059215
0,0,0,1,0,1,0,32,1,1,0,2,5,1,1,19,-0.488536169,0,1,0,0,0,1,0,0,0.608580724,-0.205288197,0.319255694,-0.729203642,0.323631624
0,0,0,0,0,0,0,61,2,2,0,0,1,1,5,NA,0.344229227,1,0,1,0,0,1,0,0,-0.430821698,0.650093411,NA,-1.716551686,0.515365984
0,0,0,0,0,0,0,19,2,2,0,0,3,4,3,NA,-0.861844794,1,0,1,0,0,0,0,1,0.088879513,0.222402607,NA,-1.716551686,0.515365984
0,0,0,1,0,1,0,25,2,2,0,1,3,1,5,2,-0.689548506,1,0,1,0,0,1,0,0,0.088879513,0.650093411,-1.084114286,-0.729203642,0.323631624
1,1,1,1,1,1,1,57,2,1,0,1,0,4,0,NA,0.229365034,1,1,0,0,0,0,0,1,-0.690672303,-0.419133599,NA,0.962057214,0.573059215
0,1,1,0,0,0,0,45,2,1,0,1,3,1,0,6,-0.115227543,1,1,0,0,0,1,0,0,0.088879513,-0.419133599,-0.753909585,-0.36249025,0.232867663
0,0,0,1,0,0,0,66,1,2,0,0,0,1,0,NA,0.487809468,0,0,1,0,0,1,0,0,-0.690672303,-0.419133599,NA,-1.102688074,0.377283687
0,0,0,1,0,1,0,37,2,2,0,3,0,4,7,NA,-0.344955928,1,0,1,0,1,0,0,1,-0.690672303,1.077784214,NA,-0.729203642,0.323631624
0,0,0,0,0,0,0,55,2,2,0,1,0,1,0,NA,0.171932938,1,0,1,0,0,1,0,0,-0.690672303,-0.419133599,NA,-1.716551686,0.515365984
1,1,0,1,1,1,0,30,2,2,0,1,0,1,1,NA,-0.545968265,1,0,1,0,0,1,0,0,-0.690672303,-0.205288197,NA,0.022468689,0.127572276
1,1,1,1,1,1,1,56,2,1,0,2,6,1,3,NA,0.200648986,1,1,0,0,0,1,0,0,0.868431329,0.222402607,NA,0.962057214,0.573059215
1,1,1,1,1,1,1,50,1,1,0,4,1,1,3,20,0.028352698,0,1,0,0,1,1,0,0,-0.430821698,0.222402607,0.40180687,0.962057214,0.573059215
0,1,0,1,1,1,0,78,2,1,0,1,2,1,0,NA,0.832402045,1,1,0,0,0,1,0,0,-0.170971092,-0.419133599,NA,-0.111693461,0.150989598
0,0,0,1,0,1,0,28,1,1,0,0,5,1,0,NA,-0.603400361,0,1,0,0,0,1,0,0,0.608580724,-0.419133599,NA,-0.729203642,0.323631624
0,1,0,1,1,1,0,65,2,1,0,1,1,1,0,10,0.45909342,1,1,0,0,0,1,0,0,-0.430821698,-0.419133599,-0.423704883,-0.111693461,0.150989598
0,1,0,1,0,1,0,66,2,1,0,3,4,2,4,NA,0.487809468,1,1,0,0,1,0,1,0,0.348730119,0.436248009,NA,-0.438298029,0.256542133
1,1,1,1,0,1,1,84,1,1,0,1,4,1,1,NA,1.004698334,0,1,0,0,0,1,0,0,0.348730119,-0.205288197,NA,0.219128625,0.161146865
0,1,0,1,0,1,0,43,1,2,0,4,6,4,5,25,-0.172659639,0,0,1,0,1,0,0,1,0.868431329,0.650093411,0.814562746,-0.438298029,0.256542133
0,0,0,1,0,1,0,33,1,2,0,1,1,1,0,NA,-0.459820121,0,0,1,0,0,1,0,0,-0.430821698,-0.419133599,NA,-0.729203642,0.323631624
0,0,0,1,0,1,0,37,2,1,0,4,3,1,3,19,-0.344955928,1,1,0,0,1,1,0,0,0.088879513,0.222402607,0.319255694,-0.729203642,0.323631624
0,0,0,0,0,0,0,81,2,2,0,0,3,1,7,NA,0.91855019,1,0,1,0,0,1,0,0,0.088879513,1.077784214,NA,-1.716551686,0.515365984
0,1,1,1,1,0,0,30,1,2,0,1,1,1,0,8,-0.545968265,0,0,1,0,0,1,0,0,-0.430821698,-0.419133599,-0.588807234,-0.02341919,0.130570103
1,0,1,1,1,0,1,74,1,2,0,0,3,1,7,NA,0.717537853,0,0,1,0,0,1,0,0,0.088879513,1.077784214,NA,0.278232459,0.185011443
0,1,1,1,1,1,0,65,2,1,0,0,1,1,4,NA,0.45909342,1,1,0,0,0,1,0,0,-0.430821698,0.436248009,NA,0.026786788,0.127635481
0,1,0,1,0,1,0,25,1,1,0,3,5,1,0,NA,-0.689548506,0,1,0,0,1,1,0,0,0.608580724,-0.419133599,NA,-0.438298029,0.256542133
0,1,0,1,0,0,0,84,2,1,0,0,6,1,0,NA,1.004698334,1,1,0,0,0,1,0,0,0.868431329,-0.419133599,NA,-0.689739486,0.316600417
0,0,0,0,0,0,0,36,2,1,1,1,1,4,6,NA,-0.373671976,1,1,0,0,0,0,0,1,-0.430821698,0.863938813,NA,-1.716551686,0.515365984
0,0,0,0,0,0,0,25,1,1,1,1,6,1,2,16,-0.689548506,0,1,0,0,0,1,0,0,0.868431329,0.008557205,0.071602168,-1.716551686,0.515365984
0,1,0,1,0,1,0,73,2,2,0,0,0,1,0,9,0.688821805,1,0,1,0,0,1,0,0,-0.690672303,-0.419133599,-0.506256059,-0.438298029,0.256542133
1,1,0,1,0,1,0,46,2,2,0,1,2,1,5,13,-0.086511495,1,0,1,0,0,1,0,0,-0.170971092,0.650093411,-0.176051357,-0.139170572,0.159109936
0,0,0,1,0,1,0,37,2,2,0,1,0,1,2,8,-0.344955928,1,0,1,0,0,1,0,0,-0.690672303,0.008557205,-0.588807234,-0.729203642,0.323631624
0,0,0,1,0,0,0,44,2,1,1,1,0,2,3,5,-0.143943591,1,1,0,0,0,0,1,0,-0.690672303,0.222402607,-0.83646076,-1.102688074,0.377283687
0,1,0,1,0,1,0,NA,2,1,0,1,5,1,0,NA,NA,1,1,0,0,0,1,0,0,0.608580724,-0.419133599,NA,-0.438298029,0.256542133
0,0,0,1,0,1,0,33,2,1,0,1,4,5,0,12,-0.459820121,1,1,0,0,0,0,0,0,0.348730119,-0.419133599,-0.258602533,-0.729203642,0.323631624
0,1,0,1,0,1,0,30,2,2,0,3,2,11,0,17,-0.545968265,1,0,1,0,1,0,0,0,-0.170971092,-0.419133599,0.154153344,-0.438298029,0.256542133
0,0,0,0,0,0,0,41,2,1,0,2,6,1,7,17,-0.230091736,1,1,0,0,0,1,0,0,0.868431329,1.077784214,0.154153344,-1.716551686,0.515365984
0,0,0,1,0,0,0,56,2,1,0,1,6,1,3,14,0.200648986,1,1,0,0,0,1,0,0,0.868431329,0.222402607,-0.093500182,-1.102688074,0.377283687
0,0,0,0,0,0,0,88,2,1,0,1,6,1,7,NA,1.119562527,1,1,0,0,0,1,0,0,0.868431329,1.077784214,NA,-1.716551686,0.515365984
1,1,1,1,1,1,1,49,2,1,0,2,0,4,0,NA,-0.000363351,1,1,0,0,0,0,0,1,-0.690672303,-0.419133599,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,50,1,1,0,0,3,4,0,17,0.028352698,0,1,0,0,0,0,0,1,0.088879513,-0.419133599,0.154153344,-0.438298029,0.256542133
0,0,0,1,0,1,0,46,2,2,0,1,2,1,0,9,-0.086511495,1,0,1,0,0,1,0,0,-0.170971092,-0.419133599,-0.506256059,-0.729203642,0.323631624
0,1,1,1,1,1,1,32,2,2,0,1,2,4,2,4,-0.488536169,1,0,1,0,0,0,0,1,-0.170971092,0.008557205,-0.919011935,0.250984039,0.173132724
0,0,0,0,0,0,0,25,2,3,1,0,3,11,0,NA,-0.689548506,1,0,0,1,0,0,0,0,0.088879513,-0.419133599,NA,-1.716551686,0.515365984
0,1,0,1,0,1,0,58,1,1,0,1,6,1,0,20,0.258081083,0,1,0,0,0,1,0,0,0.868431329,-0.419133599,0.40180687,-0.438298029,0.256542133
0,0,0,0,0,0,0,60,2,1,0,4,6,2,8,20,0.315513179,1,1,0,0,1,0,1,0,0.868431329,1.291629616,0.40180687,-1.716551686,0.515365984
1,1,1,1,1,1,1,41,2,2,0,1,0,1,2,16,-0.230091736,1,0,1,0,0,1,0,0,-0.690672303,0.008557205,0.071602168,0.962057214,0.573059215
0,0,0,1,0,1,0,54,2,2,0,1,3,1,3,19,0.14321689,1,0,1,0,0,1,0,0,0.088879513,0.222402607,0.319255694,-0.729203642,0.323631624
0,1,0,1,0,1,0,72,2,1,0,3,5,1,2,NA,0.660105756,1,1,0,0,1,1,0,0,0.608580724,0.008557205,NA,-0.438298029,0.256542133
1,1,1,1,1,1,1,52,2,1,0,4,2,2,7,24,0.085784794,1,1,0,0,1,0,1,0,-0.170971092,1.077784214,0.732011571,0.962057214,0.573059215
1,1,1,1,1,1,1,71,1,1,0,3,5,1,0,NA,0.631389708,0,1,0,0,1,1,0,0,0.608580724,-0.419133599,NA,0.962057214,0.573059215
0,0,0,0,0,0,0,25,2,2,0,0,3,4,5,NA,-0.689548506,1,0,1,0,0,0,0,1,0.088879513,0.650093411,NA,-1.716551686,0.515365984
0,1,0,1,0,1,0,79,2,1,0,3,5,1,7,NA,0.861118093,1,1,0,0,1,1,0,0,0.608580724,1.077784214,NA,-0.438298029,0.256542133
1,1,1,1,1,1,1,20,2,1,0,1,2,4,0,7,-0.833128746,1,1,0,0,0,0,0,1,-0.170971092,-0.419133599,-0.671358409,0.962057214,0.573059215
1,1,1,1,1,1,1,69,2,1,0,4,4,1,4,15,0.573957612,1,1,0,0,1,1,0,0,0.348730119,0.436248009,-0.010949007,0.962057214,0.573059215
1,1,1,1,1,1,1,80,2,1,0,1,1,1,0,NA,0.889834141,1,1,0,0,0,1,0,0,-0.430821698,-0.419133599,NA,0.962057214,0.573059215
0,0,0,0,0,0,0,47,1,1,1,1,3,2,6,17,-0.057795447,0,1,0,0,0,0,1,0,0.088879513,0.863938813,0.154153344,-1.716551686,0.515365984
1,1,1,1,1,1,1,65,1,1,0,1,1,1,1,NA,0.45909342,0,1,0,0,0,1,0,0,-0.430821698,-0.205288197,NA,0.962057214,0.573059215
0,1,0,1,0,1,0,35,1,3,1,1,2,4,0,13,-0.402388024,0,0,0,1,0,0,0,1,-0.170971092,-0.419133599,-0.176051357,-0.438298029,0.256542133
